"Path","File","Date Acquired","Sample","Misc"
"D:\GCMS_User\R312_Liying\Data\20231128\","SYG-E22-2-2-30%-2-SCAN.D","29 Nov 2023  14:50","SYG-E22-2-2-30%",""
"TIC: SYG-E22-2-2-30%-2-SCAN.D\data.ms","","","",""
"11.274","9269",,,
"11.279","12190",,,
"11.283","13625",,,
"11.287","11894",,,
"11.292","8164",,,
"11.296","4898",,,
"11.3","2514",,,
"11.305","1998",,,
"11.309","1410",,,
"11.314","2001",,,
"11.318","2050",,,
"11.322","2401",,,
"11.327","2658",,,
"11.331","1928",,,
"11.335","1592",,,
"11.34","1131",,,
"11.344","981",,,
"11.348","552",,,
"11.353","497",,,
"11.357","536",,,
"11.362","323",,,
"11.366","845",,,
"11.37","1006",,,
"11.375","1124",,,
"11.379","1164",,,
"11.383","512",,,
"11.388","529",,,
"11.392","157",,,
"11.396","174",,,
"11.401","0",,,
"11.405","386",,,
"11.409","365",,,
"11.414","950",,,
"11.418","1493",,,
"11.423","2538",,,
"11.427","3621",,,
"11.431","3653",,,
"11.436","3855",,,
"11.44","2426",,,
"11.444","946",,,
"11.449","1166",,,
"11.453","981",,,
"11.457","991",,,
"11.462","1284",,,
"11.466","1282",,,
"11.471","1480",,,
"11.475","600",,,
"11.479","625",,,
"11.484","1453",,,
"11.488","613",,,
"11.492","689",,,
"11.497","325",,,
"11.501","370",,,
"11.505","507",,,
"11.51","546",,,
"11.514","278",,,
"11.519","411",,,
"11.523","922",,,
"11.527","519",,,
"11.532","399",,,
"11.536","172",,,
"11.54","188",,,
"11.545","503",,,
"11.549","791",,,
"11.553","1626",,,
"11.558","1297",,,
"11.562","1087",,,
"11.566","1713",,,
"11.571","1718",,,
"11.575","1151",,,
"11.58","900",,,
"11.584","1168",,,
"11.588","655",,,
"11.593","499",,,
"11.597","1101",,,
"11.601","2587",,,
"11.606","6281",,,
"11.61","11123",,,
"11.614","16874",,,
"11.619","20453",,,
"11.623","19274",,,
"11.628","14462",,,
"11.632","8717",,,
"11.636","3710",,,
"11.641","1496",,,
"11.645","210",,,
"11.649","0",,,
"11.654","313",,,
"11.658","160",,,
"11.662","0",,,
"11.667","314",,,
"11.671","350",,,
"11.676","325",,,
"11.68","384",,,
"11.684","2289",,,
"11.689","4966",,,
"11.693","10386",,,
"11.697","20886",,,
"11.702","33646",,,
"11.706","45632",,,
"11.71","46232",,,
"11.715","37994",,,
"11.719","24670",,,
"11.724","10771",,,
"11.728","5361",,,
"11.732","2317",,,
"11.737","1366",,,
"11.741","1349",,,
"11.745","989",,,
"11.75","1036",,,
"11.754","1104",,,
"11.758","1045",,,
"11.763","1079",,,
"11.767","788",,,
"11.771","643",,,
"11.776","225",,,
"11.78","687",,,
"11.785","529",,,
"11.789","592",,,
"11.793","329",,,
"11.798","999",,,
"11.802","1213",,,
"11.806","1611",,,
"11.811","3374",,,
"11.815","6197",,,
"11.819","9863",,,
"11.824","15376",,,
"11.828","18627",,,
"11.833","18995",,,
"11.837","14684",,,
"11.841","10608",,,
"11.846","7546",,,
"11.85","8304",,,
"11.854","12863",,,
"11.859","16700",,,
"11.863","17634",,,
"11.867","15373",,,
"11.872","9840",,,
"11.876","5575",,,
"11.881","2413",,,
"11.885","602",,,
"11.889","756",,,
"11.894","552",,,
"11.898","898",,,
"11.902","1129",,,
"11.907","932",,,
"11.911","1304",,,
"11.915","1059",,,
"11.92","521",,,
"11.924","160",,,
"11.928","519",,,
"11.933","339",,,
"11.937","186",,,
"11.942","343",,,
"11.946","714",,,
"11.95","1263",,,
"11.955","1810",,,
"11.959","2265",,,
"11.963","1461",,,
"11.968","964",,,
"11.972","760",,,
"11.976","851",,,
"11.981","944",,,
"11.985","1285",,,
"11.99","1207",,,
"11.994","1690",,,
"11.998","1226",,,
"12.003","874",,,
"12.007","525",,,
"12.011","162",,,
"12.016","189",,,
"12.02","162",,,
"12.024","522",,,
"12.029","155",,,
"12.033","550",,,
"12.038","325",,,
"12.042","879",,,
"12.046","2267",,,
"12.051","4743",,,
"12.055","9131",,,
"12.059","16096",,,
"12.064","19150",,,
"12.068","19603",,,
"12.072","15251",,,
"12.077","8450",,,
"12.081","3766",,,
"12.086","2088",,,
"12.09","2030",,,
"12.094","2065",,,
"12.099","2895",,,
"12.103","3054",,,
"12.107","3161",,,
"12.112","2694",,,
"12.116","2791",,,
"12.12","2297",,,
"12.125","2734",,,
"12.129","3653",,,
"12.133","4530",,,
"12.138","5335",,,
"12.142","4811",,,
"12.147","3042",,,
"12.151","2320",,,
"12.155","1199",,,
"12.16","547",,,
"12.164","207",,,
"12.168","156",,,
"12.173","490",,,
"12.177","582",,,
"12.181","525",,,
"12.186","631",,,
"12.19","2327",,,
"12.195","4498",,,
"12.199","7911",,,
"12.203","11782",,,
"12.208","16216",,,
"12.212","18035",,,
"12.216","18479",,,
"12.221","18989",,,
"12.225","17600",,,
"12.229","13680",,,
"12.234","9953",,,
"12.238","6026",,,
"12.243","3110",,,
"12.247","652",,,
"12.251","646",,,
"12.256","427",,,
"12.26","821",,,
"12.264","586",,,
"12.269","945",,,
"12.273","868",,,
"12.277","1285",,,
"12.282","1440",,,
"12.286","2565",,,
"12.29","3293",,,
"12.295","3407",,,
"12.299","3071",,,
"12.304","3267",,,
"12.308","2705",,,
"12.312","2480",,,
"12.317","2589",,,
"12.321","4056",,,
"12.325","4786",,,
"12.33","5891",,,
"12.334","5529",,,
"12.338","3715",,,
"12.343","2624",,,
"12.347","1933",,,
"12.352","1287",,,
"12.356","827",,,
"12.36","558",,,
"12.365","828",,,
"12.369","362",,,
"12.373","807",,,
"12.378","1159",,,
"12.382","1222",,,
"12.386","1880",,,
"12.391","1426",,,
"12.395","1524",,,
"12.4","1532",,,
"12.404","784",,,
"12.408","171",,,
"12.413","1031",,,
"12.417","3123",,,
"12.421","7179",,,
"12.426","14970",,,
"12.43","24242",,,
"12.434","33639",,,
"12.439","34456",,,
"12.443","26171",,,
"12.448","17294",,,
"12.452","7937",,,
"12.456","4414",,,
"12.461","3015",,,
"12.465","3026",,,
"12.469","3738",,,
"12.474","3442",,,
"12.478","2952",,,
"12.482","2771",,,
"12.487","2433",,,
"12.491","2446",,,
"12.495","2104",,,
"12.5","3042",,,
"12.504","3623",,,
"12.509","3639",,,
"12.513","3080",,,
"12.517","2367",,,
"12.522","1497",,,
"12.526","990",,,
"12.53","1038",,,
"12.535","750",,,
"12.539","539",,,
"12.543","1046",,,
"12.548","1424",,,
"12.552","2504",,,
"12.557","3522",,,
"12.561","5537",,,
"12.565","8075",,,
"12.57","10256",,,
"12.574","9540",,,
"12.578","8128",,,
"12.583","7009",,,
"12.587","4453",,,
"12.591","2867",,,
"12.596","2210",,,
"12.6","1470",,,
"12.605","935",,,
"12.609","590",,,
"12.613","368",,,
"12.618","759",,,
"12.622","639",,,
"12.626","1067",,,
"12.631","672",,,
"12.635","702",,,
"12.639","539",,,
"12.644","240",,,
"12.648","671",,,
"12.652","957",,,
"12.657","959",,,
"12.661","1630",,,
"12.666","2531",,,
"12.67","3449",,,
"12.674","4028",,,
"12.679","4379",,,
"12.683","4095",,,
"12.687","3004",,,
"12.692","3706",,,
"12.696","3527",,,
"12.7","3277",,,
"12.705","3045",,,
"12.709","2280",,,
"12.714","1981",,,
"12.718","2288",,,
"12.722","2420",,,
"12.727","3194",,,
"12.731","4107",,,
"12.735","5765",,,
"12.74","8134",,,
"12.744","12057",,,
"12.748","13423",,,
"12.753","12159",,,
"12.757","8145",,,
"12.762","4207",,,
"12.766","2161",,,
"12.77","1126",,,
"12.775","838",,,
"12.779","1068",,,
"12.783","976",,,
"12.788","1723",,,
"12.792","1990",,,
"12.796","2305",,,
"12.801","1745",,,
"12.805","1035",,,
"12.81","1425",,,
"12.814","2328",,,
"12.818","3559",,,
"12.823","6294",,,
"12.827","7152",,,
"12.831","7780",,,
"12.836","7545",,,
"12.84","5191",,,
"12.844","4749",,,
"12.849","3411",,,
"12.853","2399",,,
"12.857","1962",,,
"12.862","1810",,,
"12.866","1372",,,
"12.871","1186",,,
"12.875","881",,,
"12.879","1672",,,
"12.884","1266",,,
"12.888","1185",,,
"12.892","1404",,,
"12.897","657",,,
"12.901","606",,,
"12.905","611",,,
"12.91","347",,,
"12.914","366",,,
"12.919","260",,,
"12.923","833",,,
"12.927","1315",,,
"12.932","1284",,,
"12.936","1212",,,
"12.94","1794",,,
"12.945","2009",,,
"12.949","4920",,,
"12.953","9516",,,
"12.958","12819",,,
"12.962","14576",,,
"12.967","13693",,,
"12.971","8766",,,
"12.975","4572",,,
"12.98","2637",,,
"12.984","2044",,,
"12.988","1055",,,
"12.993","1561",,,
"12.997","2902",,,
"13.001","7412",,,
"13.006","13321",,,
"13.01","17414",,,
"13.014","19858",,,
"13.019","16766",,,
"13.023","10968",,,
"13.028","6036",,,
"13.032","2313",,,
"13.036","892",,,
"13.041","954",,,
"13.045","986",,,
"13.049","1148",,,
"13.054","1237",,,
"13.058","4576",,,
"13.062","10629",,,
"13.067","20327",,,
"13.071","28636",,,
"13.076","33547",,,
"13.08","29017",,,
"13.084","17525",,,
"13.089","10867",,,
"13.093","4220",,,
"13.097","2898",,,
"13.102","2597",,,
"13.106","3034",,,
"13.11","2663",,,
"13.115","2638",,,
"13.119","1810",,,
"13.124","1998",,,
"13.128","1649",,,
"13.132","1353",,,
"13.137","1557",,,
"13.141","1799",,,
"13.145","2299",,,
"13.15","2464",,,
"13.154","2140",,,
"13.158","1367",,,
"13.163","946",,,
"13.167","874",,,
"13.172","1005",,,
"13.176","612",,,
"13.18","936",,,
"13.185","930",,,
"13.189","1261",,,
"13.193","4154",,,
"13.198","8461",,,
"13.202","21003",,,
"13.206","42143",,,
"13.211","68190",,,
"13.215","84544",,,
"13.219","80042",,,
"13.224","58243",,,
"13.228","33448",,,
"13.233","16286",,,
"13.237","7147",,,
"13.241","3984",,,
"13.246","2288",,,
"13.25","1677",,,
"13.254","1672",,,
"13.259","1452",,,
"13.263","2039",,,
"13.267","3380",,,
"13.272","10498",,,
"13.276","29443",,,
"13.281","75518",,,
"13.285","170208",,,
"13.289","304531",,,
"13.294","461782",,,
"13.298","674275",,,
"13.302","810985",,,
"13.307","825072",,,
"13.311","647780",,,
"13.315","339162",,,
"13.32","126847",,,
"13.324","38287",,,
"13.329","12316",,,
"13.333","6609",,,
"13.337","4729",,,
"13.342","4911",,,
"13.346","4154",,,
"13.35","3409",,,
"13.355","2632",,,
"13.359","2627",,,
"13.363","1615",,,
"13.368","1219",,,
"13.372","1245",,,
"13.376","1963",,,
"13.381","1858",,,
"13.385","2562",,,
"13.39","2945",,,
"13.394","4193",,,
"13.398","7321",,,
"13.403","12682",,,
"13.407","18625",,,
"13.411","21495",,,
"13.416","19617",,,
"13.42","15448",,,
"13.424","10489",,,
"13.429","8355",,,
"13.433","7598",,,
"13.438","9556",,,
"13.442","11128",,,
"13.446","10664",,,
"13.451","8868",,,
"13.455","9324",,,
"13.459","6719",,,
"13.464","6063",,,
"13.468","4324",,,
"13.472","2744",,,
"13.477","2452",,,
"13.481","2631",,,
"13.486","3019",,,
"13.49","3501",,,
"13.494","4141",,,
"13.499","4805",,,
"13.503","5665",,,
"13.507","7607",,,
"13.512","8436",,,
"13.516","7487",,,
"13.52","7011",,,
"13.525","8910",,,
"13.529","11011",,,
"13.534","11524",,,
"13.538","12047",,,
"13.542","9220",,,
"13.547","6025",,,
"13.551","3443",,,
"13.555","1912",,,
"13.56","1597",,,
"13.564","1623",,,
"13.568","2108",,,
"13.573","2636",,,
"13.577","3436",,,
"13.581","4237",,,
"13.586","4630",,,
"13.59","4467",,,
"13.595","3799",,,
"13.599","3348",,,
"13.603","5451",,,
"13.608","9157",,,
"13.612","17427",,,
"13.616","26956",,,
"13.621","37397",,,
"13.625","40485",,,
"13.629","36416",,,
"13.634","26878",,,
"13.638","18237",,,
"13.643","11086",,,
"13.647","7876",,,
"13.651","6359",,,
"13.656","7004",,,
"13.66","6513",,,
"13.664","7879",,,
"13.669","8648",,,
"13.673","8223",,,
"13.677","6757",,,
"13.682","5403",,,
"13.686","4451",,,
"13.691","3575",,,
"13.695","4025",,,
"13.699","4241",,,
"13.704","3341",,,
"13.708","3172",,,
"13.712","2467",,,
"13.717","2497",,,
"13.721","1911",,,
"13.725","2359",,,
"13.73","2490",,,
"13.734","3408",,,
"13.738","3416",,,
"13.743","4429",,,
"13.747","5460",,,
"13.752","6202",,,
"13.756","5518",,,
"13.76","6477",,,
"13.765","6600",,,
"13.769","6080",,,
"13.773","7264",,,
"13.778","7383",,,
"13.782","6676",,,
"13.786","6713",,,
"13.791","6161",,,
"13.795","6819",,,
"13.8","8183",,,
"13.804","9373",,,
"13.808","10951",,,
"13.813","11260",,,
"13.817","10250",,,
"13.821","7994",,,
"13.826","6741",,,
"13.83","5453",,,
"13.834","4882",,,
"13.839","4279",,,
"13.843","3876",,,
"13.848","4172",,,
"13.852","4025",,,
"13.856","4322",,,
"13.861","5390",,,
"13.865","4445",,,
"13.869","5187",,,
"13.874","5288",,,
"13.878","6240",,,
"13.882","6387",,,
"13.887","6792",,,
"13.891","7235",,,
"13.896","6935",,,
"13.9","6238",,,
"13.904","6159",,,
"13.909","4772",,,
"13.913","4629",,,
"13.917","5773",,,
"13.922","10282",,,
"13.926","19603",,,
"13.93","32777",,,
"13.935","42486",,,
"13.939","50071",,,
"13.943","47827",,,
"13.948","39545",,,
"13.952","30850",,,
"13.957","27714",,,
"13.961","22330",,,
"13.965","17737",,,
"13.97","13493",,,
"13.974","9131",,,
"13.978","6308",,,
"13.983","5968",,,
"13.987","5450",,,
"13.991","9527",,,
"13.996","22942",,,
"14","59116",,,
"14.005","126065",,,
"14.009","219787",,,
"14.013","300984",,,
"14.018","348453",,,
"14.022","317220",,,
"14.026","226771",,,
"14.031","121005",,,
"14.035","53559",,,
"14.039","19874",,,
"14.044","10126",,,
"14.048","6629",,,
"14.053","6512",,,
"14.057","7546",,,
"14.061","7454",,,
"14.066","8853",,,
"14.07","14069",,,
"14.074","23715",,,
"14.079","35837",,,
"14.083","47199",,,
"14.087","50986",,,
"14.092","44428",,,
"14.096","32377",,,
"14.1","19324",,,
"14.105","12026",,,
"14.109","8494",,,
"14.114","7054",,,
"14.118","7231",,,
"14.122","8361",,,
"14.127","11533",,,
"14.131","15706",,,
"14.135","20880",,,
"14.14","20712",,,
"14.144","18302",,,
"14.148","14107",,,
"14.153","9265",,,
"14.157","6577",,,
"14.162","4666",,,
"14.166","4262",,,
"14.17","3948",,,
"14.175","4903",,,
"14.179","4521",,,
"14.183","6379",,,
"14.188","14971",,,
"14.192","28733",,,
"14.196","50327",,,
"14.201","72129",,,
"14.205","80629",,,
"14.21","79881",,,
"14.214","76101",,,
"14.218","83476",,,
"14.223","109717",,,
"14.227","136994",,,
"14.231","144970",,,
"14.236","123580",,,
"14.24","82252",,,
"14.244","46117",,,
"14.249","26538",,,
"14.253","19070",,,
"14.258","20477",,,
"14.262","20189",,,
"14.266","20201",,,
"14.271","15017",,,
"14.275","10252",,,
"14.279","7705",,,
"14.284","5661",,,
"14.288","6321",,,
"14.292","8375",,,
"14.297","9749",,,
"14.301","12009",,,
"14.305","12693",,,
"14.31","13365",,,
"14.314","10343",,,
"14.319","9433",,,
"14.323","7584",,,
"14.327","6474",,,
"14.332","6164",,,
"14.336","5968",,,
"14.34","7161",,,
"14.345","8732",,,
"14.349","13391",,,
"14.353","19549",,,
"14.358","22847",,,
"14.362","22800",,,
"14.367","21655",,,
"14.371","18495",,,
"14.375","14843",,,
"14.38","12921",,,
"14.384","9566",,,
"14.388","8229",,,
"14.393","6775",,,
"14.397","6499",,,
"14.401","5298",,,
"14.406","4702",,,
"14.41","5013",,,
"14.415","4454",,,
"14.419","4485",,,
"14.423","4306",,,
"14.428","4157",,,
"14.432","3930",,,
"14.436","4564",,,
"14.441","5060",,,
"14.445","5043",,,
"14.449","5639",,,
"14.454","8640",,,
"14.458","18527",,,
"14.462","43879",,,
"14.467","92143",,,
"14.471","163717",,,
"14.476","232314",,,
"14.48","260576",,,
"14.484","220852",,,
"14.489","146836",,,
"14.493","80394",,,
"14.497","37295",,,
"14.502","20897",,,
"14.506","17622",,,
"14.51","22861",,,
"14.515","39982",,,
"14.519","65055",,,
"14.524","87159",,,
"14.528","98844",,,
"14.532","93011",,,
"14.537","68904",,,
"14.541","44285",,,
"14.545","28412",,,
"14.55","19563",,,
"14.554","18954",,,
"14.558","23931",,,
"14.563","33279",,,
"14.567","50158",,,
"14.572","65252",,,
"14.576","75746",,,
"14.58","72317",,,
"14.585","58359",,,
"14.589","39274",,,
"14.593","23463",,,
"14.598","16115",,,
"14.602","11050",,,
"14.606","10529",,,
"14.611","9149",,,
"14.615","10959",,,
"14.62","11075",,,
"14.624","11983",,,
"14.628","11411",,,
"14.633","10959",,,
"14.637","11925",,,
"14.641","11120",,,
"14.646","12342",,,
"14.65","15055",,,
"14.654","14658",,,
"14.659","15832",,,
"14.663","13773",,,
"14.667","13830",,,
"14.672","12455",,,
"14.676","12662",,,
"14.681","14845",,,
"14.685","13664",,,
"14.689","11168",,,
"14.694","10365",,,
"14.698","8381",,,
"14.702","6983",,,
"14.707","6879",,,
"14.711","8360",,,
"14.715","13199",,,
"14.72","20311",,,
"14.724","28857",,,
"14.729","33129",,,
"14.733","35928",,,
"14.737","30993",,,
"14.742","24803",,,
"14.746","17896",,,
"14.75","14529",,,
"14.755","12011",,,
"14.759","11133",,,
"14.763","9294",,,
"14.768","10289",,,
"14.772","11677",,,
"14.777","13106",,,
"14.781","14188",,,
"14.785","15103",,,
"14.79","13948",,,
"14.794","13122",,,
"14.798","11649",,,
"14.803","11510",,,
"14.807","13371",,,
"14.811","16600",,,
"14.816","19643",,,
"14.82","23331",,,
"14.824","24200",,,
"14.829","21724",,,
"14.833","19905",,,
"14.838","17382",,,
"14.842","15182",,,
"14.846","14442",,,
"14.851","11655",,,
"14.855","11550",,,
"14.859","11707",,,
"14.864","11104",,,
"14.868","12190",,,
"14.872","13243",,,
"14.877","15197",,,
"14.881","16389",,,
"14.886","19194",,,
"14.89","20879",,,
"14.894","20170",,,
"14.899","17659",,,
"14.903","15441",,,
"14.907","12880",,,
"14.912","11662",,,
"14.916","11594",,,
"14.92","11125",,,
"14.925","11964",,,
"14.929","11645",,,
"14.934","12011",,,
"14.938","11236",,,
"14.942","10657",,,
"14.947","11939",,,
"14.951","12068",,,
"14.955","12039",,,
"14.96","11469",,,
"14.964","11195",,,
"14.968","9888",,,
"14.973","11287",,,
"14.977","12573",,,
"14.982","14851",,,
"14.986","17276",,,
"14.99","19100",,,
"14.995","19241",,,
"14.999","18701",,,
"15.003","21307",,,
"15.008","22923",,,
"15.012","24761",,,
"15.016","25052",,,
"15.021","23509",,,
"15.025","21449",,,
"15.029","18056",,,
"15.034","16020",,,
"15.038","15054",,,
"15.043","14468",,,
"15.047","15329",,,
"15.051","16475",,,
"15.056","17268",,,
"15.06","17613",,,
"15.064","18945",,,
"15.069","19072",,,
"15.073","21866",,,
"15.077","22814",,,
"15.082","23758",,,
"15.086","23488",,,
"15.091","18967",,,
"15.095","17107",,,
"15.099","17165",,,
"15.104","16704",,,
"15.108","16582",,,
"15.112","18349",,,
"15.117","19751",,,
"15.121","20954",,,
"15.125","20473",,,
"15.13","20230",,,
"15.134","18645",,,
"15.139","17940",,,
"15.143","17123",,,
"15.147","22142",,,
"15.152","33712",,,
"15.156","56832",,,
"15.16","92810",,,
"15.165","137713",,,
"15.169","164749",,,
"15.173","164761",,,
"15.178","137826",,,
"15.182","91743",,,
"15.186","56398",,,
"15.191","31420",,,
"15.195","22812",,,
"15.2","19372",,,
"15.204","20322",,,
"15.208","19756",,,
"15.213","20807",,,
"15.217","21595",,,
"15.221","21533",,,
"15.226","21521",,,
"15.23","23815",,,
"15.234","26878",,,
"15.239","31682",,,
"15.243","34914",,,
"15.248","35898",,,
"15.252","36687",,,
"15.256","33836",,,
"15.261","31323",,,
"15.265","28674",,,
"15.269","26693",,,
"15.274","25032",,,
"15.278","25213",,,
"15.282","25822",,,
"15.287","32185",,,
"15.291","48203",,,
"15.296","72503",,,
"15.3","103104",,,
"15.304","129604",,,
"15.309","133780",,,
"15.313","117589",,,
"15.317","87289",,,
"15.322","69802",,,
"15.326","63364",,,
"15.33","70008",,,
"15.335","77703",,,
"15.339","80822",,,
"15.344","71038",,,
"15.348","54788",,,
"15.352","38909",,,
"15.357","30480",,,
"15.361","26947",,,
"15.365","23599",,,
"15.37","21909",,,
"15.374","20015",,,
"15.378","18528",,,
"15.383","18400",,,
"15.387","18524",,,
"15.391","18763",,,
"15.396","19157",,,
"15.4","24626",,,
"15.405","28324",,,
"15.409","32393",,,
"15.413","36256",,,
"15.418","42344",,,
"15.422","52446",,,
"15.426","63128",,,
"15.431","69982",,,
"15.435","64366",,,
"15.439","54163",,,
"15.444","40107",,,
"15.448","28643",,,
"15.453","23089",,,
"15.457","21669",,,
"15.461","21835",,,
"15.466","22383",,,
"15.47","22939",,,
"15.474","25365",,,
"15.479","28940",,,
"15.483","32922",,,
"15.487","35236",,,
"15.492","35488",,,
"15.496","32441",,,
"15.501","27314",,,
"15.505","25112",,,
"15.509","21784",,,
"15.514","22004",,,
"15.518","22648",,,
"15.522","23693",,,
"15.527","23988",,,
"15.531","24889",,,
"15.535","22605",,,
"15.54","22059",,,
"15.544","23327",,,
"15.548","26869",,,
"15.553","36244",,,
"15.557","50900",,,
"15.562","74077",,,
"15.566","94050",,,
"15.57","100309",,,
"15.575","91595",,,
"15.579","77550",,,
"15.583","59595",,,
"15.588","45404",,,
"15.592","34391",,,
"15.596","29329",,,
"15.601","26974",,,
"15.605","25394",,,
"15.61","25755",,,
"15.614","23195",,,
"15.618","23487",,,
"15.623","23130",,,
"15.627","23181",,,
"15.631","23181",,,
"15.636","23005",,,
"15.64","23469",,,
"15.644","23569",,,
"15.649","27471",,,
"15.653","30809",,,
"15.658","37902",,,
"15.662","49048",,,
"15.666","67745",,,
"15.671","84658",,,
"15.675","100893",,,
"15.679","101689",,,
"15.684","95537",,,
"15.688","84457",,,
"15.692","74882",,,
"15.697","68332",,,
"15.701","71804",,,
"15.706","77220",,,
"15.71","85333",,,
"15.714","93711",,,
"15.719","93911",,,
"15.723","86695",,,
"15.727","70790",,,
"15.732","56607",,,
"15.736","44330",,,
"15.74","38033",,,
"15.745","37811",,,
"15.749","44055",,,
"15.753","53860",,,
"15.758","66325",,,
"15.762","72162",,,
"15.767","73272",,,
"15.771","65412",,,
"15.775","51680",,,
"15.78","45379",,,
"15.784","39087",,,
"15.788","35707",,,
"15.793","35686",,,
"15.797","33058",,,
"15.801","32272",,,
"15.806","33692",,,
"15.81","35015",,,
"15.815","37868",,,
"15.819","42721",,,
"15.823","50165",,,
"15.828","58999",,,
"15.832","70864",,,
"15.836","76927",,,
"15.841","75221",,,
"15.845","68156",,,
"15.849","60742",,,
"15.854","56462",,,
"15.858","51225",,,
"15.863","50617",,,
"15.867","52842",,,
"15.871","56636",,,
"15.876","59793",,,
"15.88","59063",,,
"15.884","63281",,,
"15.889","72100",,,
"15.893","92787",,,
"15.897","115408",,,
"15.902","146800",,,
"15.906","172923",,,
"15.91","193619",,,
"15.915","197188",,,
"15.919","182649",,,
"15.924","155336",,,
"15.928","111406",,,
"15.932","79070",,,
"15.937","63986",,,
"15.941","51031",,,
"15.945","47655",,,
"15.95","47766",,,
"15.954","48624",,,
"15.958","50246",,,
"15.963","50514",,,
"15.967","51374",,,
"15.972","50834",,,
"15.976","55890",,,
"15.98","60897",,,
"15.985","72987",,,
"15.989","80266",,,
"15.993","81951",,,
"15.998","76337",,,
"16.002","67180",,,
"16.006","56134",,,
"16.011","50036",,,
"16.015","46063",,,
"16.02","46308",,,
"16.024","47107",,,
"16.028","50740",,,
"16.033","50394",,,
"16.037","52725",,,
"16.041","50955",,,
"16.046","51188",,,
"16.05","55920",,,
"16.054","57589",,,
"16.059","60111",,,
"16.063","61883",,,
"16.067","64464",,,
"16.072","66264",,,
"16.076","75702",,,
"16.081","87149",,,
"16.085","97840",,,
"16.089","97588",,,
"16.094","90187",,,
"16.098","74326",,,
"16.102","59598",,,
"16.107","50090",,,
"16.111","48574",,,
"16.115","45197",,,
"16.12","44378",,,
"16.124","45046",,,
"16.129","45318",,,
"16.133","46778",,,
"16.137","45069",,,
"16.142","48450",,,
"16.146","49959",,,
"16.15","54285",,,
"16.155","58331",,,
"16.159","62266",,,
"16.163","66118",,,
"16.168","62510",,,
"16.172","59783",,,
"16.177","54753",,,
"16.181","56744",,,
"16.185","60407",,,
"16.19","66382",,,
"16.194","73480",,,
"16.198","77029",,,
"16.203","74267",,,
"16.207","68337",,,
"16.211","63191",,,
"16.216","58018",,,
"16.22","58555",,,
"16.224","60014",,,
"16.229","61870",,,
"16.233","65092",,,
"16.238","65061",,,
"16.242","64310",,,
"16.246","66650",,,
"16.251","68587",,,
"16.255","74058",,,
"16.259","78089",,,
"16.264","78259",,,
"16.268","82243",,,
"16.272","76705",,,
"16.277","75857",,,
"16.281","71947",,,
"16.286","72001",,,
"16.29","74376",,,
"16.294","74991",,,
"16.299","79583",,,
"16.303","95471",,,
"16.307","134938",,,
"16.312","198362",,,
"16.316","275368",,,
"16.32","331902",,,
"16.325","349939",,,
"16.329","307201",,,
"16.334","228688",,,
"16.338","156299",,,
"16.342","121402",,,
"16.347","120086",,,
"16.351","132694",,,
"16.355","150792",,,
"16.36","167576",,,
"16.364","169839",,,
"16.368","163629",,,
"16.373","153930",,,
"16.377","132221",,,
"16.382","109976",,,
"16.386","94453",,,
"16.39","85637",,,
"16.395","89673",,,
"16.399","93888",,,
"16.403","92834",,,
"16.408","95339",,,
"16.412","103982",,,
"16.416","131096",,,
"16.421","189239",,,
"16.425","282396",,,
"16.43","411571",,,
"16.434","556146",,,
"16.438","647198",,,
"16.443","653604",,,
"16.447","542114",,,
"16.451","366681",,,
"16.456","207033",,,
"16.46","117374",,,
"16.464","88072",,,
"16.469","77275",,,
"16.473","78022",,,
"16.477","73783",,,
"16.482","72797",,,
"16.486","67832",,,
"16.491","68531",,,
"16.495","68207",,,
"16.499","70527",,,
"16.504","73000",,,
"16.508","74231",,,
"16.512","71339",,,
"16.517","70448",,,
"16.521","68851",,,
"16.525","68463",,,
"16.53","68291",,,
"16.534","73276",,,
"16.539","76448",,,
"16.543","79699",,,
"16.547","90484",,,
"16.552","110041",,,
"16.556","161940",,,
"16.56","246291",,,
"16.565","359144",,,
"16.569","466339",,,
"16.573","509144",,,
"16.578","461601",,,
"16.582","335577",,,
"16.587","220438",,,
"16.591","132152",,,
"16.595","92402",,,
"16.6","78592",,,
"16.604","81141",,,
"16.608","83023",,,
"16.613","85185",,,
"16.617","83109",,,
"16.621","82968",,,
"16.626","76079",,,
"16.63","69957",,,
"16.634","65887",,,
"16.639","62509",,,
"16.643","63536",,,
"16.648","66665",,,
"16.652","70219",,,
"16.656","76210",,,
"16.661","78510",,,
"16.665","79719",,,
"16.669","76257",,,
"16.674","74896",,,
"16.678","74965",,,
"16.682","74333",,,
"16.687","74003",,,
"16.691","72881",,,
"16.696","71015",,,
"16.7","69476",,,
"16.704","65860",,,
"16.709","63863",,,
"16.713","62907",,,
"16.717","63025",,,
"16.722","67482",,,
"16.726","72457",,,
"16.73","78631",,,
"16.735","78749",,,
"16.739","78536",,,
"16.744","74727",,,
"16.748","73352",,,
"16.752","74917",,,
"16.757","74032",,,
"16.761","77347",,,
"16.765","78634",,,
"16.77","87916",,,
"16.774","94992",,,
"16.778","106903",,,
"16.783","125322",,,
"16.787","139049",,,
"16.791","152123",,,
"16.796","161224",,,
"16.8","168454",,,
"16.805","175963",,,
"16.809","167962",,,
"16.813","153781",,,
"16.818","130795",,,
