"Path","File","Date Acquired","Sample","Misc"
"D:\GCMS_User\R312_Liying\Data\20231128\","miliacin-ak34-01.D","29 Nov 2023  20:26","miliacin-ak34-01",""
"TIC: miliacin-ak34-01.D\data.ms","","","",""
"10.019","2786",,,
"10.023","2982",,,
"10.027","2778",,,
"10.032","2882",,,
"10.036","2841",,,
"10.04","2686",,,
"10.045","2729",,,
"10.049","2785",,,
"10.053","2595",,,
"10.058","2606",,,
"10.062","2317",,,
"10.067","3080",,,
"10.071","2467",,,
"10.075","2886",,,
"10.08","2413",,,
"10.084","2718",,,
"10.088","2666",,,
"10.093","2627",,,
"10.097","2571",,,
"10.101","2636",,,
"10.106","2490",,,
"10.11","2717",,,
"10.115","2837",,,
"10.119","2701",,,
"10.123","2661",,,
"10.128","2711",,,
"10.132","2474",,,
"10.136","2918",,,
"10.141","2613",,,
"10.145","2760",,,
"10.149","3186",,,
"10.154","2848",,,
"10.158","2772",,,
"10.163","2829",,,
"10.167","2682",,,
"10.171","2684",,,
"10.176","2581",,,
"10.18","2455",,,
"10.184","2662",,,
"10.189","2815",,,
"10.193","2379",,,
"10.197","2780",,,
"10.202","2421",,,
"10.206","2666",,,
"10.21","2470",,,
"10.215","2622",,,
"10.219","2364",,,
"10.224","3087",,,
"10.228","2865",,,
"10.232","2286",,,
"10.237","2617",,,
"10.241","2794",,,
"10.245","2625",,,
"10.25","2558",,,
"10.254","2660",,,
"10.258","2812",,,
"10.263","2358",,,
"10.267","2629",,,
"10.272","2698",,,
"10.276","2773",,,
"10.28","2531",,,
"10.285","2429",,,
"10.289","2685",,,
"10.293","2658",,,
"10.298","2407",,,
"10.302","2536",,,
"10.306","2786",,,
"10.311","2673",,,
"10.315","2634",,,
"10.32","2828",,,
"10.324","2539",,,
"10.328","2520",,,
"10.333","2691",,,
"10.337","2402",,,
"10.341","2521",,,
"10.346","2713",,,
"10.35","2545",,,
"10.354","2384",,,
"10.359","2494",,,
"10.363","2636",,,
"10.367","2470",,,
"10.372","2530",,,
"10.376","2572",,,
"10.381","2123",,,
"10.385","2568",,,
"10.389","2279",,,
"10.394","2771",,,
"10.398","2592",,,
"10.402","2592",,,
"10.407","2424",,,
"10.411","2591",,,
"10.415","2354",,,
"10.42","2618",,,
"10.424","2517",,,
"10.429","2280",,,
"10.433","2323",,,
"10.437","2496",,,
"10.442","2371",,,
"10.446","2465",,,
"10.45","2295",,,
"10.455","2465",,,
"10.459","2521",,,
"10.463","2267",,,
"10.468","2606",,,
"10.472","2447",,,
"10.477","2589",,,
"10.481","2196",,,
"10.485","2319",,,
"10.49","2428",,,
"10.494","2405",,,
"10.498","2715",,,
"10.503","2222",,,
"10.507","2437",,,
"10.511","2324",,,
"10.516","2435",,,
"10.52","2291",,,
"10.525","2420",,,
"10.529","2281",,,
"10.533","2608",,,
"10.538","2685",,,
"10.542","2186",,,
"10.546","2177",,,
"10.551","2335",,,
"10.555","2222",,,
"10.559","2284",,,
"10.564","2006",,,
"10.568","2498",,,
"10.572","2249",,,
"10.577","2413",,,
"10.581","2352",,,
"10.586","2328",,,
"10.59","2364",,,
"10.594","2415",,,
"10.599","2271",,,
"10.603","2116",,,
"10.607","2250",,,
"10.612","2316",,,
"10.616","2591",,,
"10.62","2188",,,
"10.625","2329",,,
"10.629","2580",,,
"10.634","2062",,,
"10.638","2434",,,
"10.642","2332",,,
"10.647","2109",,,
"10.651","2375",,,
"10.655","2616",,,
"10.66","2609",,,
"10.664","2495",,,
"10.668","2247",,,
"10.673","2293",,,
"10.677","2446",,,
"10.682","2125",,,
"10.686","2244",,,
"10.69","2395",,,
"10.695","1948",,,
"10.699","2371",,,
"10.703","2642",,,
"10.708","2884",,,
"10.712","2886",,,
"10.716","3338",,,
"10.721","2516",,,
"10.725","2228",,,
"10.729","2212",,,
"10.734","2357",,,
"10.738","2123",,,
"10.743","2115",,,
"10.747","2553",,,
"10.751","2108",,,
"10.756","2272",,,
"10.76","2553",,,
"10.764","2429",,,
"10.769","2494",,,
"10.773","2296",,,
"10.777","2165",,,
"10.782","2166",,,
"10.786","2308",,,
"10.791","2421",,,
"10.795","2076",,,
"10.799","1922",,,
"10.804","1913",,,
"10.808","2126",,,
"10.812","2049",,,
"10.817","2261",,,
"10.821","2178",,,
"10.825","2463",,,
"10.83","2066",,,
"10.834","2147",,,
"10.839","2307",,,
"10.843","2050",,,
"10.847","2031",,,
"10.852","1962",,,
"10.856","2459",,,
"10.86","2076",,,
"10.865","2272",,,
"10.869","1899",,,
"10.873","2043",,,
"10.878","2135",,,
"10.882","2125",,,
"10.887","2174",,,
"10.891","1956",,,
"10.895","1994",,,
"10.9","2320",,,
"10.904","2272",,,
"10.908","1945",,,
"10.913","2091",,,
"10.917","2038",,,
"10.921","2089",,,
"10.926","2000",,,
"10.93","1929",,,
"10.934","2142",,,
"10.939","2088",,,
"10.943","2229",,,
"10.948","2487",,,
"10.952","2156",,,
"10.956","2346",,,
"10.961","2150",,,
"10.965","2061",,,
"10.969","1997",,,
"10.974","2062",,,
"10.978","2257",,,
"10.982","1955",,,
"10.987","2093",,,
"10.991","2000",,,
"10.996","2082",,,
"11","2052",,,
"11.004","2259",,,
"11.009","2386",,,
"11.013","1921",,,
"11.017","1856",,,
"11.022","2200",,,
"11.026","2191",,,
"11.03","1950",,,
"11.035","1859",,,
"11.039","2065",,,
"11.044","1978",,,
"11.048","2180",,,
"11.052","2178",,,
"11.057","1843",,,
"11.061","2042",,,
"11.065","2131",,,
"11.07","1917",,,
"11.074","2046",,,
"11.078","2008",,,
"11.083","2538",,,
"11.087","2233",,,
"11.091","1956",,,
"11.096","2171",,,
"11.1","1926",,,
"11.105","1669",,,
"11.109","1995",,,
"11.113","2235",,,
"11.118","2025",,,
"11.122","2269",,,
"11.126","1948",,,
"11.131","2099",,,
"11.135","2152",,,
"11.139","2042",,,
"11.144","1795",,,
"11.148","2054",,,
"11.153","2089",,,
"11.157","2094",,,
"11.161","2083",,,
"11.166","1891",,,
"11.17","2035",,,
"11.174","2039",,,
"11.179","2070",,,
"11.183","2000",,,
"11.187","1971",,,
"11.192","2111",,,
"11.196","2235",,,
"11.201","2098",,,
"11.205","1907",,,
"11.209","2005",,,
"11.214","1894",,,
"11.218","1889",,,
"11.222","1834",,,
"11.227","2046",,,
"11.231","1972",,,
"11.235","1901",,,
"11.24","1861",,,
"11.244","1856",,,
"11.249","1944",,,
"11.253","2287",,,
"11.257","2312",,,
"11.262","2090",,,
"11.266","1849",,,
"11.27","1928",,,
"11.275","2015",,,
"11.279","2289",,,
"11.283","1913",,,
"11.288","2240",,,
"11.292","2167",,,
"11.296","2059",,,
"11.301","1802",,,
"11.305","2098",,,
"11.31","1862",,,
"11.314","2051",,,
"11.318","1859",,,
"11.323","1776",,,
"11.327","2011",,,
"11.331","1821",,,
"11.336","1993",,,
"11.34","1788",,,
"11.344","2000",,,
"11.349","2006",,,
"11.353","2549",,,
"11.358","2261",,,
"11.362","2146",,,
"11.366","2029",,,
"11.371","1937",,,
"11.375","2042",,,
"11.379","1874",,,
"11.384","1847",,,
"11.388","1889",,,
"11.392","2040",,,
"11.397","1956",,,
"11.401","1823",,,
"11.406","1736",,,
"11.41","1840",,,
"11.414","1979",,,
"11.419","1875",,,
"11.423","1792",,,
"11.427","1847",,,
"11.432","1989",,,
"11.436","1963",,,
"11.44","1901",,,
"11.445","2072",,,
"11.449","1883",,,
"11.453","1917",,,
"11.458","1876",,,
"11.462","1920",,,
"11.467","1947",,,
"11.471","1975",,,
"11.475","1939",,,
"11.48","1914",,,
"11.484","2098",,,
"11.488","1817",,,
"11.493","1613",,,
"11.497","1848",,,
"11.501","1741",,,
"11.506","1845",,,
"11.51","1777",,,
"11.515","1833",,,
"11.519","2000",,,
"11.523","1677",,,
"11.528","1759",,,
"11.532","1774",,,
"11.536","1878",,,
"11.541","2021",,,
"11.545","1777",,,
"11.549","1669",,,
"11.554","1847",,,
"11.558","1769",,,
"11.563","1861",,,
"11.567","1692",,,
"11.571","1565",,,
"11.576","1831",,,
"11.58","1855",,,
"11.584","1798",,,
"11.589","1728",,,
"11.593","1701",,,
"11.597","2208",,,
"11.602","1874",,,
"11.606","2100",,,
"11.611","2331",,,
"11.615","2053",,,
"11.619","1750",,,
"11.624","1809",,,
"11.628","1869",,,
"11.632","1993",,,
"11.637","1806",,,
"11.641","1942",,,
"11.645","1957",,,
"11.65","2055",,,
"11.654","1884",,,
"11.658","1684",,,
"11.663","1786",,,
"11.667","1699",,,
"11.672","1684",,,
"11.676","1729",,,
"11.68","1767",,,
"11.685","1621",,,
"11.689","1806",,,
"11.693","1925",,,
"11.698","1800",,,
"11.702","1630",,,
"11.706","1818",,,
"11.711","1855",,,
"11.715","1697",,,
"11.72","1713",,,
"11.724","1722",,,
"11.728","1916",,,
"11.733","1822",,,
"11.737","1900",,,
"11.741","1921",,,
"11.746","1717",,,
"11.75","1677",,,
"11.754","1654",,,
"11.759","1694",,,
"11.763","1989",,,
"11.768","1701",,,
"11.772","1697",,,
"11.776","1819",,,
"11.781","1675",,,
"11.785","1661",,,
"11.789","1949",,,
"11.794","1701",,,
"11.798","1680",,,
"11.802","1817",,,
"11.807","1927",,,
"11.811","1717",,,
"11.815","1603",,,
"11.82","1884",,,
"11.824","1709",,,
"11.829","1622",,,
"11.833","1655",,,
"11.837","1737",,,
"11.842","1760",,,
"11.846","1857",,,
"11.85","1853",,,
"11.855","1850",,,
"11.859","1710",,,
"11.863","1825",,,
"11.868","1537",,,
"11.872","1610",,,
"11.877","1678",,,
"11.881","1657",,,
"11.885","1645",,,
"11.89","1778",,,
"11.894","1580",,,
"11.898","1799",,,
"11.903","1582",,,
"11.907","1879",,,
"11.911","1471",,,
"11.916","1736",,,
"11.92","1620",,,
"11.925","1665",,,
"11.929","1736",,,
"11.933","1330",,,
"11.938","1574",,,
"11.942","1727",,,
"11.946","1743",,,
"11.951","1713",,,
"11.955","1692",,,
"11.959","1299",,,
"11.964","1673",,,
"11.968","1512",,,
"11.973","1605",,,
"11.977","1494",,,
"11.981","1902",,,
"11.986","1547",,,
"11.99","1518",,,
"11.994","1617",,,
"11.999","1586",,,
"12.003","1569",,,
"12.007","1468",,,
"12.012","1573",,,
"12.016","1474",,,
"12.02","1800",,,
"12.025","1339",,,
"12.029","1562",,,
"12.034","1603",,,
"12.038","1526",,,
"12.042","1727",,,
"12.047","1651",,,
"12.051","1604",,,
"12.055","1466",,,
"12.06","1569",,,
"12.064","1541",,,
"12.068","1553",,,
"12.073","1377",,,
"12.077","1699",,,
"12.082","1724",,,
"12.086","1605",,,
"12.09","1812",,,
"12.095","1542",,,
"12.099","1679",,,
"12.103","1580",,,
"12.108","1637",,,
"12.112","1577",,,
"12.116","1657",,,
"12.121","1570",,,
"12.125","1334",,,
"12.13","1642",,,
"12.134","1591",,,
"12.138","1526",,,
"12.143","1497",,,
"12.147","1658",,,
"12.151","1637",,,
"12.156","1604",,,
"12.16","1461",,,
"12.164","1475",,,
"12.169","1534",,,
"12.173","1465",,,
"12.177","1427",,,
"12.182","1649",,,
"12.186","1764",,,
"12.191","1677",,,
"12.195","1556",,,
"12.199","1495",,,
"12.204","1727",,,
"12.208","1518",,,
"12.212","1635",,,
"12.217","1521",,,
"12.221","1511",,,
"12.225","1539",,,
"12.23","1628",,,
"12.234","1541",,,
"12.239","1571",,,
"12.243","1370",,,
"12.247","1356",,,
"12.252","1442",,,
"12.256","1687",,,
"12.26","1607",,,
"12.265","1573",,,
"12.269","1565",,,
"12.273","1617",,,
"12.278","1459",,,
"12.282","1422",,,
"12.287","1508",,,
"12.291","1396",,,
"12.295","1544",,,
"12.3","1526",,,
"12.304","1946",,,
"12.308","2057",,,
"12.313","2424",,,
"12.317","2132",,,
"12.321","1510",,,
"12.326","1840",,,
"12.33","1567",,,
"12.335","1403",,,
"12.339","1745",,,
"12.343","1389",,,
"12.348","1396",,,
"12.352","1627",,,
"12.356","1397",,,
"12.361","1348",,,
"12.365","1471",,,
"12.369","1384",,,
"12.374","1449",,,
"12.378","1540",,,
"12.382","1333",,,
"12.387","1645",,,
"12.391","1469",,,
"12.396","1559",,,
"12.4","1406",,,
"12.404","1565",,,
"12.409","1285",,,
"12.413","1577",,,
"12.417","1506",,,
"12.422","1413",,,
"12.426","1469",,,
"12.43","1463",,,
"12.435","1554",,,
"12.439","1291",,,
"12.444","1597",,,
"12.448","1258",,,
"12.452","1565",,,
"12.457","1459",,,
"12.461","1507",,,
"12.465","1438",,,
"12.47","1555",,,
"12.474","1619",,,
"12.478","1379",,,
"12.483","1313",,,
"12.487","1458",,,
"12.492","1303",,,
"12.496","1446",,,
"12.5","1423",,,
"12.505","1514",,,
"12.509","1354",,,
"12.513","1419",,,
"12.518","1393",,,
"12.522","1328",,,
"12.526","1447",,,
"12.531","1439",,,
"12.535","1441",,,
"12.539","1511",,,
"12.544","1315",,,
"12.548","1437",,,
"12.553","1280",,,
"12.557","1483",,,
"12.561","1552",,,
"12.566","1256",,,
"12.57","1523",,,
"12.574","1562",,,
"12.579","1371",,,
"12.583","1414",,,
"12.587","1463",,,
"12.592","1152",,,
"12.596","1322",,,
"12.601","1402",,,
"12.605","1386",,,
"12.609","1585",,,
"12.614","1361",,,
"12.618","1337",,,
"12.622","1385",,,
"12.627","1345",,,
"12.631","1393",,,
"12.635","1203",,,
"12.64","1439",,,
"12.644","1454",,,
"12.649","1458",,,
"12.653","1283",,,
"12.657","1633",,,
"12.662","1305",,,
"12.666","1498",,,
"12.67","1333",,,
"12.675","1603",,,
"12.679","1386",,,
"12.683","1147",,,
"12.688","1136",,,
"12.692","1440",,,
"12.697","1493",,,
"12.701","1198",,,
"12.705","1345",,,
"12.71","1420",,,
"12.714","1272",,,
"12.718","1485",,,
"12.723","1191",,,
"12.727","1379",,,
"12.731","1211",,,
"12.736","1284",,,
"12.74","1130",,,
"12.744","1375",,,
"12.749","1320",,,
"12.753","1518",,,
"12.758","1357",,,
"12.762","1418",,,
"12.766","1396",,,
"12.771","1354",,,
"12.775","1330",,,
"12.779","1395",,,
"12.784","1244",,,
"12.788","1576",,,
"12.792","1462",,,
"12.797","1350",,,
"12.801","1181",,,
"12.806","1415",,,
"12.81","1436",,,
"12.814","1342",,,
"12.819","1389",,,
"12.823","1383",,,
"12.827","1334",,,
"12.832","1375",,,
"12.836","1198",,,
"12.84","1259",,,
"12.845","1289",,,
"12.849","1288",,,
"12.854","1216",,,
"12.858","1450",,,
"12.862","1414",,,
"12.867","1192",,,
"12.871","1108",,,
"12.875","1441",,,
"12.88","1190",,,
"12.884","1249",,,
"12.888","1606",,,
"12.893","1261",,,
"12.897","1264",,,
"12.901","1229",,,
"12.906","1481",,,
"12.91","1226",,,
"12.915","1292",,,
"12.919","1389",,,
"12.923","1198",,,
"12.928","1323",,,
"12.932","1352",,,
"12.936","1380",,,
"12.941","1213",,,
"12.945","1321",,,
"12.949","1300",,,
"12.954","1330",,,
"12.958","1217",,,
"12.963","1340",,,
"12.967","1184",,,
"12.971","1343",,,
"12.976","1309",,,
"12.98","1202",,,
"12.984","1250",,,
"12.989","1332",,,
"12.993","1334",,,
"12.997","1333",,,
"13.002","1242",,,
"13.006","1270",,,
"13.011","1150",,,
"13.015","1231",,,
"13.019","1355",,,
"13.024","1338",,,
"13.028","1328",,,
"13.032","1228",,,
"13.037","1124",,,
"13.041","1048",,,
"13.045","1209",,,
"13.05","1319",,,
"13.054","1288",,,
"13.059","1161",,,
"13.063","1181",,,
"13.067","1089",,,
"13.072","1529",,,
"13.076","1426",,,
"13.08","1449",,,
"13.085","1096",,,
"13.089","1092",,,
"13.093","1172",,,
"13.098","1294",,,
"13.102","1288",,,
"13.106","1015",,,
"13.111","1303",,,
"13.115","1227",,,
"13.12","1382",,,
"13.124","1201",,,
"13.128","1236",,,
"13.133","1283",,,
"13.137","1158",,,
"13.141","1306",,,
"13.146","1347",,,
"13.15","1196",,,
"13.154","1259",,,
"13.159","1162",,,
"13.163","1186",,,
"13.168","1283",,,
"13.172","1245",,,
"13.176","1152",,,
"13.181","1178",,,
"13.185","1078",,,
"13.189","1152",,,
"13.194","1152",,,
"13.198","1344",,,
"13.202","1163",,,
"13.207","1013",,,
"13.211","1308",,,
"13.216","1412",,,
"13.22","1226",,,
"13.224","1315",,,
"13.229","1211",,,
"13.233","1171",,,
"13.237","1198",,,
"13.242","1166",,,
"13.246","1479",,,
"13.25","1350",,,
"13.255","1360",,,
"13.259","1211",,,
"13.263","1307",,,
"13.268","1262",,,
"13.272","1168",,,
"13.277","1176",,,
"13.281","1228",,,
"13.285","1218",,,
"13.29","1149",,,
"13.294","1208",,,
"13.298","1387",,,
"13.303","1287",,,
"13.307","1059",,,
"13.311","1257",,,
"13.316","1109",,,
"13.32","1229",,,
"13.325","1263",,,
"13.329","1303",,,
"13.333","1220",,,
"13.338","1113",,,
"13.342","1322",,,
"13.346","1251",,,
"13.351","1033",,,
"13.355","1110",,,
"13.359","1172",,,
"13.364","1193",,,
"13.368","1282",,,
"13.373","1357",,,
"13.377","1128",,,
"13.381","1103",,,
"13.386","1122",,,
"13.39","1221",,,
"13.394","1150",,,
"13.399","1294",,,
"13.403","1107",,,
"13.407","1133",,,
"13.412","1408",,,
"13.416","1321",,,
"13.421","1127",,,
"13.425","1309",,,
"13.429","1145",,,
"13.434","1059",,,
"13.438","1323",,,
"13.442","1365",,,
"13.447","1244",,,
"13.451","1241",,,
"13.455","1227",,,
"13.46","1139",,,
"13.464","1222",,,
"13.468","1028",,,
"13.473","1332",,,
"13.477","1160",,,
"13.482","1101",,,
"13.486","1245",,,
"13.49","1271",,,
"13.495","1243",,,
"13.499","1010",,,
"13.503","1205",,,
"13.508","998",,,
"13.512","1223",,,
"13.516","1107",,,
"13.521","1191",,,
"13.525","1316",,,
"13.53","1246",,,
"13.534","1132",,,
"13.538","1061",,,
"13.543","1290",,,
"13.547","1317",,,
"13.551","1381",,,
"13.556","1200",,,
"13.56","1268",,,
"13.564","1152",,,
"13.569","1236",,,
"13.573","1152",,,
"13.578","1210",,,
"13.582","1099",,,
"13.586","1027",,,
"13.591","1007",,,
"13.595","1093",,,
"13.599","1024",,,
"13.604","1030",,,
"13.608","1177",,,
"13.612","1176",,,
"13.617","1050",,,
"13.621","1035",,,
"13.625","1249",,,
"13.63","954",,,
"13.634","1266",,,
"13.639","1156",,,
"13.643","1132",,,
"13.647","1236",,,
"13.652","1127",,,
"13.656","1205",,,
"13.66","1067",,,
"13.665","1125",,,
"13.669","1126",,,
"13.673","1261",,,
"13.678","1258",,,
"13.682","977",,,
"13.687","964",,,
"13.691","1210",,,
"13.695","989",,,
"13.7","1110",,,
"13.704","1050",,,
"13.708","995",,,
"13.713","1185",,,
"13.717","1171",,,
"13.721","959",,,
"13.726","1012",,,
"13.73","1015",,,
"13.735","1120",,,
"13.739","1313",,,
"13.743","1157",,,
"13.748","987",,,
"13.752","1214",,,
"13.756","1081",,,
"13.761","1401",,,
"13.765","1540",,,
"13.769","1693",,,
"13.774","1590",,,
"13.778","1386",,,
"13.783","1025",,,
"13.787","1165",,,
"13.791","1175",,,
"13.796","1036",,,
"13.8","1125",,,
"13.804","1000",,,
"13.809","1097",,,
"13.813","1125",,,
"13.817","1138",,,
"13.822","1208",,,
"13.826","899",,,
"13.83","1157",,,
"13.835","1209",,,
"13.839","1120",,,
"13.844","1139",,,
"13.848","1239",,,
"13.852","1133",,,
"13.857","932",,,
"13.861","945",,,
"13.865","1060",,,
"13.87","1197",,,
"13.874","991",,,
"13.878","1128",,,
"13.883","996",,,
"13.887","1014",,,
"13.892","1084",,,
"13.896","1076",,,
"13.9","1121",,,
"13.905","1103",,,
"13.909","1175",,,
"13.913","1013",,,
"13.918","1111",,,
"13.922","1180",,,
"13.926","1288",,,
"13.931","888",,,
"13.935","1052",,,
"13.94","1147",,,
"13.944","1079",,,
"13.948","1024",,,
"13.953","978",,,
"13.957","1348",,,
"13.961","1260",,,
"13.966","1038",,,
"13.97","1109",,,
"13.974","1174",,,
"13.979","1018",,,
"13.983","983",,,
"13.987","954",,,
"13.992","1029",,,
"13.996","1231",,,
"14.001","1082",,,
"14.005","1192",,,
"14.009","1126",,,
"14.014","888",,,
"14.018","1182",,,
"14.022","1269",,,
"14.027","977",,,
"14.031","948",,,
"14.035","994",,,
"14.04","972",,,
"14.044","1234",,,
"14.049","983",,,
"14.053","1130",,,
"14.057","935",,,
"14.062","1039",,,
"14.066","1057",,,
"14.07","874",,,
"14.075","1002",,,
"14.079","1148",,,
"14.083","915",,,
"14.088","1218",,,
"14.092","1139",,,
"14.097","1185",,,
"14.101","1069",,,
"14.105","1302",,,
"14.11","1294",,,
"14.114","1184",,,
"14.118","1571",,,
"14.123","1000",,,
"14.127","1085",,,
"14.131","1166",,,
"14.136","1062",,,
"14.14","958",,,
"14.145","1104",,,
"14.149","1088",,,
"14.153","1147",,,
"14.158","1012",,,
"14.162","1111",,,
"14.166","925",,,
"14.171","1000",,,
"14.175","957",,,
"14.179","935",,,
"14.184","1005",,,
"14.188","970",,,
"14.192","878",,,
"14.197","947",,,
"14.201","869",,,
"14.206","1113",,,
"14.21","972",,,
"14.214","917",,,
"14.219","1007",,,
"14.223","1083",,,
"14.227","1158",,,
"14.232","1075",,,
"14.236","1053",,,
"14.24","1070",,,
"14.245","1018",,,
"14.249","940",,,
"14.254","1065",,,
"14.258","958",,,
"14.262","842",,,
"14.267","1066",,,
"14.271","938",,,
"14.275","1080",,,
"14.28","869",,,
"14.284","935",,,
"14.288","852",,,
"14.293","1127",,,
"14.297","919",,,
"14.302","988",,,
"14.306","981",,,
"14.31","846",,,
"14.315","1020",,,
"14.319","1089",,,
"14.323","1137",,,
"14.328","868",,,
"14.332","1128",,,
"14.336","1209",,,
"14.341","1129",,,
"14.345","1313",,,
"14.349","1434",,,
"14.354","1246",,,
"14.358","1111",,,
"14.363","1045",,,
"14.367","994",,,
"14.371","831",,,
"14.376","1128",,,
"14.38","1109",,,
"14.384","1012",,,
"14.389","1070",,,
"14.393","1112",,,
"14.397","867",,,
"14.402","844",,,
"14.406","984",,,
"14.411","1096",,,
"14.415","1155",,,
"14.419","1065",,,
"14.424","1052",,,
"14.428","916",,,
"14.432","836",,,
"14.437","1059",,,
"14.441","920",,,
"14.445","978",,,
"14.45","825",,,
"14.454","905",,,
"14.459","978",,,
"14.463","1080",,,
"14.467","943",,,
"14.472","953",,,
"14.476","896",,,
"14.48","987",,,
"14.485","1127",,,
"14.489","1063",,,
"14.493","895",,,
"14.498","938",,,
"14.502","955",,,
"14.507","1022",,,
"14.511","893",,,
"14.515","889",,,
"14.52","1051",,,
"14.524","879",,,
"14.528","1065",,,
"14.533","858",,,
"14.537","954",,,
"14.541","875",,,
"14.546","983",,,
"14.55","869",,,
"14.554","916",,,
"14.559","793",,,
"14.563","1106",,,
"14.568","1026",,,
"14.572","810",,,
"14.576","994",,,
"14.581","696",,,
"14.585","1009",,,
"14.589","870",,,
"14.594","872",,,
"14.598","1042",,,
"14.602","944",,,
"14.607","886",,,
"14.611","1134",,,
"14.616","939",,,
"14.62","993",,,
"14.624","884",,,
"14.629","951",,,
"14.633","819",,,
"14.637","958",,,
"14.642","883",,,
"14.646","869",,,
"14.65","783",,,
"14.655","872",,,
"14.659","951",,,
"14.664","1105",,,
"14.668","1030",,,
"14.672","915",,,
"14.677","1059",,,
"14.681","721",,,
"14.685","963",,,
"14.69","907",,,
"14.694","1011",,,
"14.698","989",,,
"14.703","992",,,
"14.707","1091",,,
"14.711","788",,,
"14.716","835",,,
"14.72","884",,,
"14.725","791",,,
"14.729","807",,,
"14.733","911",,,
"14.738","881",,,
"14.742","833",,,
"14.746","1069",,,
"14.751","984",,,
"14.755","759",,,
"14.759","949",,,
"14.764","969",,,
"14.768","794",,,
"14.773","772",,,
"14.777","1150",,,
"14.781","1161",,,
"14.786","1273",,,
"14.79","1273",,,
"14.794","1159",,,
"14.799","1119",,,
"14.803","882",,,
"14.807","871",,,
"14.812","829",,,
"14.816","916",,,
"14.821","888",,,
"14.825","842",,,
"14.829","960",,,
"14.834","804",,,
"14.838","849",,,
"14.842","878",,,
"14.847","1019",,,
"14.851","906",,,
"14.855","927",,,
"14.86","744",,,
"14.864","1063",,,
"14.869","867",,,
"14.873","706",,,
"14.877","902",,,
"14.882","907",,,
"14.886","808",,,
"14.89","867",,,
"14.895","776",,,
"14.899","862",,,
"14.903","785",,,
"14.908","853",,,
"14.912","1021",,,
"14.916","784",,,
"14.921","931",,,
"14.925","989",,,
"14.93","775",,,
"14.934","843",,,
"14.938","972",,,
"14.943","863",,,
"14.947","976",,,
"14.951","789",,,
"14.956","893",,,
"14.96","801",,,
"14.964","742",,,
"14.969","848",,,
"14.973","865",,,
"14.978","899",,,
"14.982","895",,,
"14.986","857",,,
"14.991","837",,,
"14.995","962",,,
"14.999","754",,,
"15.004","799",,,
"15.008","678",,,
"15.012","858",,,
"15.017","945",,,
"15.021","915",,,
"15.026","885",,,
"15.03","1005",,,
"15.034","875",,,
"15.039","854",,,
"15.043","836",,,
"15.047","814",,,
"15.052","940",,,
"15.056","883",,,
"15.06","916",,,
"15.065","975",,,
"15.069","782",,,
"15.073","812",,,
"15.078","934",,,
"15.082","915",,,
"15.087","1012",,,
"15.091","752",,,
"15.095","837",,,
"15.1","722",,,
"15.104","1105",,,
"15.108","840",,,
"15.113","717",,,
"15.117","875",,,
"15.121","721",,,
"15.126","840",,,
"15.13","807",,,
"15.135","870",,,
"15.139","829",,,
"15.143","888",,,
"15.148","787",,,
"15.152","724",,,
"15.156","1063",,,
"15.161","821",,,
"15.165","832",,,
"15.169","900",,,
"15.174","575",,,
"15.178","1059",,,
"15.183","720",,,
"15.187","812",,,
"15.191","1033",,,
"15.196","926",,,
"15.2","803",,,
"15.204","775",,,
"15.209","790",,,
"15.213","1069",,,
"15.217","740",,,
"15.222","1113",,,
"15.226","972",,,
"15.231","870",,,
"15.235","799",,,
"15.239","832",,,
"15.244","768",,,
"15.248","734",,,
"15.252","934",,,
"15.257","941",,,
"15.261","896",,,
"15.265","730",,,
"15.27","740",,,
"15.274","729",,,
"15.278","790",,,
"15.283","791",,,
"15.287","872",,,
"15.292","707",,,
"15.296","841",,,
"15.3","824",,,
"15.305","549",,,
"15.309","743",,,
"15.313","700",,,
"15.318","956",,,
"15.322","798",,,
"15.326","802",,,
"15.331","838",,,
"15.335","657",,,
"15.34","773",,,
"15.344","685",,,
"15.348","850",,,
"15.353","987",,,
"15.357","840",,,
"15.361","739",,,
"15.366","757",,,
"15.37","704",,,
"15.374","898",,,
"15.379","694",,,
"15.383","817",,,
"15.388","675",,,
"15.392","909",,,
"15.396","862",,,
"15.401","893",,,
"15.405","840",,,
"15.409","833",,,
"15.414","785",,,
"15.418","803",,,
"15.422","793",,,
"15.427","760",,,
"15.431","903",,,
"15.435","735",,,
"15.44","721",,,
"15.444","618",,,
"15.449","886",,,
"15.453","824",,,
"15.457","732",,,
"15.462","927",,,
"15.466","1045",,,
"15.47","784",,,
"15.475","828",,,
"15.479","624",,,
"15.483","674",,,
"15.488","781",,,
"15.492","735",,,
"15.497","704",,,
"15.501","789",,,
"15.505","744",,,
"15.51","847",,,
"15.514","695",,,
"15.518","697",,,
"15.523","670",,,
"15.527","709",,,
"15.531","690",,,
"15.536","821",,,
"15.54","748",,,
"15.545","688",,,
"15.549","848",,,
"15.553","876",,,
"15.558","819",,,
"15.562","673",,,
"15.566","646",,,
"15.571","752",,,
"15.575","706",,,
"15.579","905",,,
"15.584","637",,,
"15.588","1096",,,
"15.592","637",,,
"15.597","630",,,
"15.601","721",,,
"15.606","800",,,
"15.61","638",,,
"15.614","694",,,
"15.619","803",,,
"15.623","845",,,
"15.627","896",,,
"15.632","791",,,
"15.636","711",,,
